,word,count
886,messages,1
897,dossier,1
896,steele,1
895,debunked,1
893,significant,1
892,prosecutor,1
890,hakes,1
889,frances,1
885,text,1
870,called,1
883,files,1
882,campaigns,1
881,rifle,1
878,renewal,1
875,intelligence,1
874,clandestine,1
873,engaged,1
900,cia,1
901,sources,1
903,page,1
904,agent,1
942,nice,1
940,promised,1
939,alone,1
938,destroy,1
937,finish,1
936,stumble,1
927,fan,1
924,carlos,1
919,mancini,1
917,denouncing,1
912,60,1
911,invest,1
909,half,1
907,hunter,1
906,explain,1
872,valley,1
869,saturday,1
1051,effort,1
816,present,1
825,greatly,1
824,contain,1
822,magnificent,1
821,branch,1
820,sixth,1
818,space,1
817,logo,1
815,pleased,1
867,forced,1
814,designers,1
812,consultation,1
811,communities,1
809,affordable,1
808,schools,1
805,governments,1
803,cooperation,1
826,appreciates,1
827,efforts,1
828,transparency,1
832,behalf,1
865,crew,1
864,deception,1
861,endure,1
860,unbelievably,1
859,agrees,1
857,pres,1
853,constitutional,1
850,survives,1
849,often,1
846,behind,1
845,interfering,1
841,omar,1
838,ought,1
836,old,1
833,marchforlife,1
943,results,1
944,alabama,1
945,interesting,1
1013,honduras,1
1024,filling,1
1023,theory,1
1021,congressional,1
1019,pretended,1
1018,chance,1
1017,sought,1
1016,produce,1
1012,egypt,1
946,texas13,1
1011,philippines,1
1010,pakistan,1
1009,withheld,1
1008,refusing,1
1007,misrepresentations,1
1006,loaded,1
1004,whose,1
1025,gaps,1
1026,presumptions,1
1028,self,1
1029,indulgent,1
1050,unsuccessful,1
1049,precedent,1
1048,dangerous,1
1047,sets,1
1046,factual,1
1043,reject,1
1042,urging,1
1041,prior,1
1040,purposes,1
1038,circumstances,1
1036,exceedingly,1
1035,initiated,1
1033,weaponizes,1
1032,becsuse,1
1030,goods,1
1002,nominee,1
1001,whoever,1
998,means,1
968,speculative,1
966,plan,1
965,closelyheld,1
964,timing,1
963,details,1
962,week,1
961,gantzbe,1
960,blue,1
959,netanyahu,1
956,arifleischer,1
954,kellyannepolls,1
953,electricity,1
952,match,1
951,electability,1
949,kansas,1
947,tx13,1
967,purely,1
970,lawyer,1
997,loses,1
971,vanished,1
996,rivals,1
995,unsuspecting,1
994,foolhardy,1
993,poker,1
991,clown,1
989,clowns,1
985,losses,1
983,silent,1
982,remain,1
979,hopeless,1
978,peek,1
977,liz,1
976,undermining,1
974,disasters,1
973,informer,1
1909,surprisingly,1
